n;rounds;time
600;42;0.000150683
600;41;0.000150913
600;50;0.000149942
600;49;0.000167765
600;45;0.000151074
600;54;0.000148749
600;59;0.000150282
600;42;0.000151294
600;57;0.000151495
600;50;0.000149731
600;52;0.000167274
600;48;0.000166423
600;50;0.000150352
600;44;0.000150563
600;55;0.000149942
600;47;0.000148599
600;45;0.000181771
600;54;0.000151695
600;50;0.000327334
600;37;0.000153688
600;50;0.000150272
600;43;0.000150943
600;42;0.000192652
600;50;0.000151344
600;50;0.000149491
600;44;0.00014917
600;51;0.000149671
600;57;0.000150102
600;53;0.00017056
600;52;0.000151214
600;50;0.000164469
600;51;0.000150984
600;51;0.000150012
600;50;0.000147837
600;44;0.000163407
600;53;0.000151214
600;55;0.000149781
600;56;0.000151164
600;64;0.000151335
600;42;0.000148649
600;55;0.000149571
600;53;0.000167184
600;46;0.000150272
600;63;0.000149941
600;43;0.000148468
600;55;0.000148619
600;55;0.00014881
600;44;0.000149911
600;44;0.000192321
600;48;0.000170069
600;35;0.000152386
600;43;0.000151675
600;33;0.000149951
600;39;0.000150633
600;41;0.00014898
600;40;0.000164158
600;31;0.000161824
600;37;0.000151364
600;44;0.000150132
600;31;0.00014881
600;39;0.00014928
600;41;0.0001491
600;40;0.000165791
600;47;0.000148919
600;46;0.000150563
600;42;0.000149481
600;42;0.000149671
600;33;0.000150693
600;44;0.00016519
600;45;0.000150803
600;35;0.000150854
600;38;0.000148118
600;42;0.000148889
600;45;0.000150283
600;43;0.000150322
600;42;0.000163597
600;37;0.000148349
600;44;0.000148248
600;34;0.000183615
600;35;0.000177132
600;38;0.000172644
600;35;0.000183705
600;31;0.000187262
600;36;0.000198232
600;38;0.000212609
600;33;0.000150533
600;40;0.000149821
600;34;0.000148269
600;44;0.000165981
600;36;0.000150282
600;37;0.000178846
600;36;0.000154911
