n;rounds;time
600;34;0.00014886
600;36;0.000176451
600;43;0.000151455
600;40;0.00014943
600;38;0.000149731
600;42;0.000149782
600;45;0.000150462
600;41;0.000150132
600;40;0.000178676
600;40;0.000151825
600;44;0.000150142
600;42;0.000150523
600;46;0.000150392
600;40;0.000187482
600;40;0.000154591
600;36;0.000152927
600;32;0.000150823
600;36;0.00017041
600;40;0.000151274
600;38;0.000150122
600;41;0.0001652
600;35;0.000151594
600;58;0.000151505
600;39;0.000166883
600;35;0.000152026
600;40;0.000150532
600;43;0.000150322
600;37;0.00014901
600;41;0.000156974
600;46;0.000166031
600;44;0.000168937
600;36;0.000151264
600;45;0.000149902
600;35;0.000148729
600;33;0.000148609
600;41;0.00014886
600;43;0.000184636
600;36;0.000153438
600;34;0.000151755
600;36;0.000148699
600;44;0.0001489
600;42;0.00014923
600;35;0.000147357
600;56;0.000188063
600;52;0.000152637
600;52;0.000149982
600;51;0.000150943
600;53;0.000150102
600;48;0.000149861
600;42;0.000166283
600;37;0.000149621
600;50;0.000148218
600;41;0.000148188
600;46;0.000147407
600;37;0.00014922
600;47;0.000164469
600;59;0.000149711
600;36;0.000148388
600;40;0.000147207
600;55;0.000147446
600;50;0.000147837
600;48;0.000147798
600;54;0.000166132
600;38;0.000148278
600;34;0.000146375
600;44;0.000147798
600;36;0.000146655
600;40;0.000179167
600;41;0.000160261
600;43;0.000150923
600;42;0.000149571
600;50;0.000148198
600;52;0.000147297
600;44;0.000211437
600;46;0.000155311
600;49;0.000151194
600;49;0.000149942
600;46;0.000148809
600;45;0.000150333
600;44;0.000150081
600;42;0.000165731
600;40;0.000149721
600;36;0.000147186
600;50;0.000149521
600;38;0.000164339
600;45;0.000150653
600;49;0.000166723
600;41;0.00014891
600;52;0.00014944
600;45;0.000148699
600;47;0.00014935
600;39;0.000150082
600;39;0.000149581
600;45;0.000204414
600;37;0.00014927
600;42;0.00014907
600;39;0.000148118
600;39;0.000148539
600;45;0.000149411
600;31;0.000211146
600;49;0.000150002
600;38;0.000147347
600;51;0.000148438
600;55;0.000187492
600;52;0.00015407
600;53;0.000151234
600;55;0.000153608
600;41;0.000149802
600;49;0.000164639
600;41;0.000175599
600;49;0.000150111
600;53;0.000159059
600;53;0.000179858
600;51;0.000182493
600;43;0.000167935
600;47;0.000150613
600;37;0.000149601
600;52;0.000156063
600;37;0.000148519
600;46;0.000148439
600;50;0.00014927
600;54;0.00016492
600;54;0.000150242
600;47;0.000148539
600;47;0.000148809
600;50;0.000148949
600;40;0.000148719
600;35;0.000176311
600;51;0.000149901
600;34;0.00014886
600;40;0.000148949
600;55;0.000148709
600;54;0.00014913
600;44;0.000188825
600;48;0.000152116
600;39;0.000169368
600;42;0.000150563
600;37;0.000150102
600;46;0.0001494
600;42;0.000148739
600;38;0.000148558
600;43;0.000162685
600;40;0.000234941
600;39;0.000148179
600;41;0.000149009
600;44;0.000147668
600;35;0.000148358
600;37;0.000146425
600;48;0.000165621
600;46;0.000148409
600;34;0.000147237
600;44;0.000148528
600;42;0.000147987
600;45;0.000147568
600;42;0.000164228
600;40;0.000150573
600;39;0.000147657
600;37;0.000146946
600;39;0.000146465
600;36;0.000146285
600;43;0.00016004
600;30;0.000210885
600;38;0.00014933
600;37;0.000195377
600;41;0.000153729
600;50;0.000152496
600;37;0.000171542
600;42;0.000152757
600;40;0.000149441
600;42;0.000167294
600;41;0.000151505
600;41;0.000150422
600;42;0.000167214
600;34;0.000150363
600;41;0.000150272
600;42;0.000150272
600;37;0.000150964
600;40;0.000150943
600;40;0.000149751
600;36;0.000166914
600;43;0.000148839
600;41;0.000149451
600;33;0.000149952
600;44;0.000150402
600;41;0.000147998
600;41;0.000163918
600;40;0.000150372
600;52;0.000149701
600;44;0.000150283
600;37;0.000150222
600;36;0.000147547
600;43;0.000150613
600;52;0.000164028
600;46;0.000190107
600;44;0.000153699
600;51;0.000172744
600;47;0.000152847
600;57;0.000176732
600;46;0.0001862
600;51;0.000153218
600;56;0.000152346
600;40;0.000165781
600;53;0.000161493
600;55;0.000174417
600;62;0.000152356
600;50;0.000151795
600;43;0.000150944
600;47;0.000170129
600;45;0.000152116
600;49;0.000151394
600;49;0.000151705
600;44;0.000150102
600;44;0.000149691
600;57;0.000150753
600;44;0.000293171
600;56;0.000152286
600;57;0.000152787
600;57;0.000150102
600;43;0.000150943
600;50;0.000216336
600;40;0.000151775
600;41;0.000150162
600;45;0.00014954
600;56;0.000194285
600;50;0.000153669
600;48;0.000152606
600;39;0.000151755
600;58;0.00015427
600;49;0.000198363
600;50;0.000151624
600;49;0.000151886
600;50;0.00014956
600;44;0.000151143
600;56;0.000150102
600;40;0.000166072
600;55;0.000152547
600;48;0.000150142
600;53;0.000151584
600;45;0.000150162
600;45;0.000150032
600;43;0.000151474
600;48;0.000170279
600;50;0.000152917
600;56;0.000151965
600;55;0.000152025
600;59;0.000150854
600;44;0.000148709
600;50;0.000168937
600;50;0.000150403
600;47;0.00014935
600;52;0.000150032
600;47;0.00014887
600;51;0.000150162
600;41;0.000190959
600;41;0.000152096
600;42;0.000151344
600;43;0.000150933
600;35;0.000168296
600;37;0.000151344
600;40;0.000150342
600;40;0.000149912
600;42;0.000149621
600;33;0.000149561
600;41;0.000149911
600;44;0.000166773
600;41;0.000151936
600;40;0.000152386
600;42;0.000149791
