n;rounds;time
500;43;0.000121188
500;40;0.000106229
500;38;0.000107312
500;33;0.000104566
500;40;0.000103705
500;49;0.000105538
500;31;0.000104517
500;33;0.000103113
500;31;0.000104997
500;36;0.000117901
500;43;0.000105578
500;40;0.000104497
500;46;0.000114164
500;53;0.000109736
500;53;0.000107672
500;42;0.000106941
500;38;0.000105317
500;32;0.000121589
500;45;0.000107442
500;39;0.000104786
500;46;0.000104757
500;38;0.000104837
500;34;0.000105849
500;54;0.000105117
500;48;0.000107081
500;51;0.000104957
500;54;0.000119794
500;46;0.000106389
500;50;0.000104056
500;52;0.000116519
500;46;0.00010649
500;48;0.000105668
500;49;0.000105558
500;46;0.000103946
500;37;0.000105197
500;46;0.000114365
500;38;0.000107802
500;44;0.000105318
500;48;0.000107712
500;52;0.000104846
500;42;0.000104757
500;41;0.000104827
500;52;0.000113533
500;55;0.000124794
500;44;0.000108284
500;38;0.00011716
500;53;0.000109946
500;47;0.000106911
500;48;0.000105588
500;51;0.000108424
500;42;0.000106891
500;51;0.000106159
500;38;0.000119555
500;44;0.00010689
500;45;0.000104517
500;42;0.000104175
500;43;0.0001061
500;44;0.000104806
500;39;0.000105127
500;49;0.000105558
500;41;0.000104657
500;52;0.000117961
500;52;0.000106731
500;45;0.000105798
500;49;0.000112721
500;37;0.00010622
500;52;0.000106199
500;49;0.000105438
500;40;0.000104216
500;40;0.000105348
500;52;0.000116278
500;53;0.000109426
500;33;0.000116308
500;36;0.000107773
500;35;0.000105929
500;42;0.000106299
500;32;0.00010611
500;36;0.00010672
500;40;0.000120817
500;39;0.000107252
500;29;0.000105007
500;41;0.000109565
500;35;0.000105217
500;38;0.000105198
500;38;0.000104526
500;32;0.000105268
500;33;0.000104085
500;33;0.000115848
500;30;0.000106049
500;35;0.000105077
500;32;0.000105539
500;34;0.000110076
500;32;0.000104036
500;37;0.000104686
500;36;0.000103715
500;34;0.000104366
500;35;0.000105158
500;32;0.000117621
500;37;0.000104496
500;31;0.000104616
500;41;0.000140785
500;40;0.00010651
500;48;0.000116459
500;41;0.000108584
500;42;0.000107983
500;57;0.000122159
500;47;0.000106801
500;47;0.000111709
500;55;0.000105989
500;53;0.000105478
500;58;0.000105908
500;50;0.000108443
500;44;0.00010659
500;47;0.000107011
500;52;0.000120747
500;55;0.000107041
500;53;0.000105007
500;49;0.000111099
500;50;0.000106199
500;43;0.000105357
500;53;0.00010652
500;38;0.00010604
500;50;0.000105167
500;50;0.000119264
500;54;0.000105318
500;53;0.000105298
500;50;0.000104947
500;51;0.000104897
500;51;0.00010686
500;50;0.000105558
500;48;0.000105047
500;50;0.000106881
500;43;0.000120586
500;48;0.000109666
500;52;0.000109576
500;36;0.000104957
500;51;0.000105638
500;41;0.000105167
500;38;0.000104536
500;50;0.000104306
500;38;0.000119465
500;45;0.000107391
500;37;0.000104907
500;46;0.000104957
500;40;0.000113112
500;52;0.000105458
500;53;0.000105899
500;37;0.000104977
500;54;0.000105558
500;50;0.000117461
500;40;0.000107832
500;32;0.000105808
500;39;0.000108464
500;41;0.000104216
500;49;0.000104115
500;52;0.000104697
500;44;0.000104366
500;45;0.000104196
500;47;0.000105528
500;35;0.000118663
500;47;0.000105398
500;46;0.000103995
500;39;0.000112291
500;51;0.000108594
500;42;0.0001064
500;40;0.00010679
500;48;0.00010617
500;48;0.000119694
500;45;0.000105939
500;36;0.000104596
500;47;0.00010624
500;52;0.000104406
500;50;0.000103614
500;50;0.000104106
500;47;0.000102903
500;47;0.000104126
500;41;0.000118262
500;41;0.000106069
500;46;0.00010638
500;49;0.000107692
500;49;0.000103014
500;53;0.000103344
500;45;0.000104075
500;35;0.000105679
500;36;0.000104346
500;40;0.000103594
500;47;0.000153909
500;45;0.000105168
500;54;0.00011724
500;33;0.000113844
500;50;0.000107101
500;46;0.000105308
550;36;0.000164689
550;36;0.000124123
550;37;0.000115377
550;28;0.000114324
550;35;0.000114305
550;34;0.000114805
550;35;0.000127911
550;34;0.000114775
550;32;0.000113754
550;34;0.000113103
550;37;0.000119604
550;34;0.000114095
550;40;0.000112631
550;39;0.000115106
550;33;0.000112832
550;35;0.000128451
550;35;0.000115086
550;32;0.000114325
550;29;0.000112521
550;35;0.000118653
550;28;0.000114685
550;33;0.000114214
550;32;0.000113503
550;42;0.000125676
550;37;0.000115788
550;29;0.00013847
550;34;0.000113683
550;31;0.000118984
550;27;0.000114264
550;39;0.000114135
550;36;0.000158477
550;48;0.00011745
550;47;0.000117581
550;40;0.000128842
550;38;0.000115667
550;47;0.000115106
550;39;0.000114565
550;42;0.000114545
550;34;0.000121788
550;40;0.000115898
550;45;0.000113724
550;36;0.000114785
550;41;0.000131347
550;36;0.000114275
550;33;0.000114414
550;40;0.000115587
550;37;0.00011743
550;52;0.000114345
550;39;0.000113783
550;45;0.000113934
550;41;0.000127129
550;41;0.000115357
550;49;0.000113303
550;36;0.000114084
550;38;0.000121037
550;39;0.000114135
550;39;0.000114144
550;56;0.000115226
550;37;0.000113884
550;46;0.000126949
550;43;0.00016498
550;60;0.000123552
550;56;0.000119384
550;55;0.000115537
550;52;0.000114966
550;45;0.000111088
550;57;0.000128982
550;70;0.000116899
550;54;0.000116669
550;71;0.000114876
550;65;0.000121097
550;54;0.000112802
550;43;0.000115207
550;44;0.000114875
550;45;0.000126107
550;68;0.000118192
550;65;0.000137959
550;46;0.000115227
550;56;0.000115326
550;49;0.000114255
550;58;0.000114385
550;47;0.000115366
550;60;0.000114696
550;45;0.000126618
550;52;0.000115376
550;50;0.000114666
550;66;0.000115567
550;42;0.000114715
550;56;0.000114054
550;45;0.000113844
550;49;0.000149451
550;47;0.000117471
550;54;0.000115998
550;51;0.000115797
550;49;0.000115066
550;50;0.000115567
550;49;0.000113984
550;58;0.000114606
550;55;0.000128932
550;59;0.000125926
550;49;0.000115317
550;50;0.000114725
550;44;0.000113423
550;41;0.000114505
550;44;0.000113774
550;42;0.000113674
550;38;0.000125806
550;43;0.000113723
550;52;0.000114044
550;53;0.000114415
550;57;0.000114444
550;47;0.000113473
550;58;0.000113984
550;55;0.000114415
550;49;0.000112601
550;56;0.000126978
550;53;0.000115957
550;46;0.000114145
550;41;0.000113343
550;40;0.000112952
550;38;0.000155432
550;42;0.000125255
550;38;0.000115928
550;50;0.000114806
550;34;0.000113903
550;35;0.000130334
550;41;0.000115918
550;40;0.000114786
550;55;0.000115116
550;59;0.000112442
550;41;0.000133791
550;44;0.000116709
550;37;0.000114415
550;44;0.000113032
550;35;0.000128492
550;48;0.000114885
550;49;0.000114485
550;55;0.000113804
550;35;0.000114034
550;49;0.000119745
550;45;0.000113493
550;45;0.000114425
550;45;0.0001277
550;44;0.000114926
550;35;0.000113964
550;42;0.000114755
550;38;0.000114795
550;43;0.000113333
550;45;0.000114325
550;39;0.000113884
550;40;0.000145213
550;53;0.000119514
550;44;0.000117159
550;36;0.000115837
550;49;0.00012758
550;45;0.000116108
550;47;0.000115817
550;49;0.000114385
550;41;0.000114595
550;38;0.000119224
550;44;0.000114215
550;43;0.000114124
550;53;0.000114545
550;49;0.000129443
550;48;0.000115788
550;42;0.000115216
550;37;0.000113844
550;40;0.000126658
550;39;0.000121668
550;46;0.000114435
550;42;0.000114215
550;48;0.000126527
550;48;0.000116128
550;34;0.000150973
550;48;0.000115146
550;41;0.000114825
550;50;0.00011699
550;49;0.000117551
550;49;0.000114434
550;49;0.000114384
550;55;0.000141386
550;46;0.000116348
550;37;0.000121649
550;51;0.000116228
550;55;0.000114535
550;53;0.000130545
550;42;0.000116679
550;50;0.000114255
550;43;0.000115747
550;48;0.000113984
550;52;0.000113894
550;52;0.000120006
550;38;0.000114364
550;48;0.000114005
550;47;0.00012814
550;52;0.000115467
550;53;0.000114255
550;51;0.000113683
550;43;0.000113263
550;49;0.000119374
550;52;0.000114445
550;50;0.000113343
550;44;0.000167945
550;52;0.00011701
550;50;0.000114625
550;44;0.000113704
550;49;0.000114124
550;54;0.000113473
550;49;0.000118633
550;39;0.000113674
550;49;0.000139021
550;47;0.000117992
550;45;0.000115146
550;55;0.00012228
550;44;0.000115637
550;54;0.000114064
550;53;0.000130295
550;38;0.000157806
550;53;0.00011687
550;37;0.000115727
550;46;0.000115667
550;54;0.000120306
550;55;0.0001276
550;46;0.000117451
550;38;0.000168185
550;43;0.000115276
550;59;0.000113894
550;37;0.000114906
550;46;0.000116148
550;40;0.000119454
550;38;0.000116429
550;48;0.000114545
550;56;0.000137729
550;57;0.000115376
550;55;0.000113794
550;45;0.000114435
550;45;0.000115026
550;48;0.000119715
550;67;0.000114725
550;53;0.000114075
550;37;0.000151845
550;33;0.0001171
550;34;0.000115397
550;45;0.000116959
550;32;0.000113342
550;36;0.000120166
550;40;0.000114625
550;36;0.000114295
550;36;0.000172494
550;29;0.000116218
550;32;0.000114425
550;34;0.000113804
550;29;0.000113303
550;29;0.000113683
550;42;0.000119094
550;37;0.000113403
550;36;0.000132268
550;38;0.000115416
550;32;0.000112301
550;33;0.000113113
550;32;0.000112992
550;39;0.000113273
550;38;0.000118973
550;41;0.000113363
550;28;0.000113263
550;45;0.000131637
550;39;0.000115918
550;30;0.000113072
550;38;0.000113794
550;30;0.000112591
550;58;0.000133842
550;55;0.000134472
550;61;0.000118052
550;60;0.0001172
550;57;0.000115888
550;61;0.000115747
550;50;0.000115537
550;52;0.000120296
550;63;0.000142347
550;44;0.000130745
550;55;0.000117691
550;52;0.000115227
550;53;0.000116749
550;72;0.000116659
550;50;0.000115006
550;62;0.000119364
550;65;0.000115086
550;65;0.000124995
550;56;0.000118282
550;52;0.000135545
550;59;0.000115166
550;56;0.000116258
550;67;0.000115417
550;51;0.000115447
550;47;0.000120967
550;69;0.000114555
550;46;0.000166904
550;44;0.000115917
550;55;0.000116057
550;43;0.000115607
550;60;0.000171132
550;40;0.000118252
550;43;0.00011711
550;53;0.000115507
550;44;0.00011719
550;47;0.000115808
550;40;0.000116007
550;43;0.000114615
550;61;0.000130755
550;50;0.000117291
550;60;0.000116669
550;50;0.000116008
550;45;0.000116138
550;46;0.000115406
550;62;0.00011757
550;44;0.000117301
550;64;0.000126657
550;47;0.000118572
550;49;0.000118393
550;45;0.000116047
550;59;0.000124453
550;48;0.000119074
550;39;0.000122069
550;59;0.000118322
550;43;0.000116419
550;47;0.000132178
550;58;0.000116148
550;56;0.000116539
550;51;0.000115788
550;45;0.000115777
550;46;0.000144622
550;44;0.000118503
550;42;0.000114885
550;49;0.000116028
550;45;0.000118122
550;51;0.000118643
550;49;0.000130024
550;52;0.00011683
550;46;0.000115587
550;51;0.000115547
550;48;0.000115056
550;51;0.000114395
550;43;0.000114956
550;49;0.000120165
550;53;0.000115096
550;52;0.000127089
550;38;0.000115116
550;56;0.000113954
550;43;0.000114936
550;46;0.000115587
550;51;0.000114996
550;42;0.000116148
550;42;0.000118763
550;48;0.000128091
550;49;0.000117501
550;53;0.000115507
550;38;0.000114895
550;42;0.000113994
550;52;0.000114535
550;52;0.000114354
550;45;0.000137509
550;41;0.000116929
550;45;0.000115587
550;52;0.000115527
550;42;0.000115778
550;52;0.000115927
550;53;0.000128521
550;54;0.000116348
550;49;0.000115898
550;49;0.000114776
550;50;0.000114615
550;48;0.000115677
550;45;0.000115307
550;52;0.000114565
550;49;0.00012793
550;48;0.000115136
550;58;0.000114235
550;45;0.000114695
550;54;0.000115447
550;40;0.000115186
550;46;0.000114464
550;46;0.000115857
550;40;0.000113143
550;50;0.000126096
550;57;0.000134743
550;47;0.000114034
550;55;0.000112691
550;45;0.000113684
550;47;0.000113142
550;46;0.000113143
550;58;0.000136165
550;58;0.000117691
550;47;0.000115728
550;51;0.000115747
550;50;0.00012266
550;43;0.000130014
550;52;0.000116438
550;58;0.000115858
550;69;0.000115637
550;63;0.000116749
550;55;0.000114746
550;48;0.000114565
550;66;0.000118463
550;49;0.000130956
550;62;0.000116388
550;46;0.000114315
550;60;0.000114906
550;47;0.000114535
550;53;0.000113363
550;55;0.000114184
550;48;0.000115417
550;55;0.000119174
550;63;0.000128641
550;41;0.000114596
550;55;0.000114184
550;56;0.000116288
550;49;0.000114596
550;42;0.000114986
550;56;0.000119153
550;66;0.000118062
550;40;0.000130485
550;35;0.000117671
550;37;0.000116028
550;36;0.000113403
550;37;0.000113132
550;42;0.000180219
550;35;0.000151624
550;44;0.000145594
550;48;0.000144291
550;37;0.000142938
550;33;0.000142939
550;43;0.000161092
550;40;0.000147597
550;37;0.000142878
550;35;0.000142017
550;38;0.000141676
550;45;0.000141325
550;43;0.000139201
550;41;0.000118242
550;33;0.000135374
550;47;0.000119114
550;39;0.000119183
550;38;0.000118643
550;40;0.000118743
550;38;0.000118643
550;36;0.000119695
550;40;0.000131306
550;46;0.000158668
550;34;0.000142437
550;39;0.000140554
550;48;0.000136978
550;42;0.000129573
550;47;0.00012271
550;36;0.000135965
550;49;0.000124083
550;41;0.000121268
550;38;0.000120947
550;36;0.000120175
550;53;0.000120205
550;37;0.000126828
550;34;0.000119945
550;39;0.000133801
550;48;0.000121939
550;47;0.000120446
550;49;0.000121679
550;47;0.000120707
550;35;0.000119444
550;50;0.000121167
550;44;0.00013801
550;34;0.000177964
550;50;0.000164549
550;47;0.000141896
550;42;0.000142046
550;38;0.000141706
550;55;0.000146846
550;51;0.000143079
550;49;0.000161022
550;39;0.000142949
550;51;0.000142317
550;39;0.000141656
550;38;0.000176622
550;43;0.000148399
550;40;0.000145803
550;38;0.000145663
550;34;0.00014358
550;54;0.000143299
550;42;0.000144762
550;51;0.000159139
550;53;0.000147026
550;40;0.00014375
550;36;0.000144942
550;48;0.000145092
550;49;0.000148298
550;37;0.000143359
550;38;0.000161964
550;47;0.000145743
550;37;0.000143359
550;44;0.00014334
550;56;0.000143489
550;45;0.000144762
550;40;0.000127239
550;45;0.000136015
550;49;0.000121788
550;39;0.000120767
550;38;0.000119144
550;35;0.000120757
550;37;0.000120045
550;34;0.000201313
550;48;0.000166016
550;44;0.000117992
550;49;0.000174046
550;44;0.000179807
550;43;0.000121168
550;46;0.000117581
550;39;0.000114565
550;43;0.000115136
550;40;0.000114906
550;46;0.000115026
550;41;0.000119384
550;48;0.000137408
550;44;0.000118152
550;45;0.000116098
550;49;0.000115637
550;45;0.000114625
550;52;0.000115346
550;35;0.000114756
550;46;0.000114996
550;40;0.000115006
550;44;0.000129653
550;49;0.000117
550;47;0.000116449
550;44;0.000114244
550;47;0.000114445
550;48;0.000115507
550;45;0.000114686
550;46;0.000118322
550;40;0.000129263
550;43;0.000116709
550;42;0.000113914
550;55;0.000115437
550;45;0.000157676
550;50;0.00011673
550;39;0.00013861
550;40;0.00013854
550;52;0.000115146
550;62;0.000115878
550;61;0.000115667
550;41;0.000113804
550;67;0.000115497
550;55;0.00011699
550;64;0.00018664
550;49;0.000116158
550;56;0.000114235
550;58;0.000113763
550;42;0.000114925
550;42;0.000113634
550;56;0.000113262
550;42;0.000113814
550;45;0.000125556
550;64;0.000114385
550;40;0.000114575
550;56;0.000113293
550;43;0.000112852
550;55;0.000114074
550;65;0.000113433
550;47;0.000125716
550;43;0.000113794
550;58;0.000128221
550;57;0.000114605
550;54;0.000113433
550;47;0.000142116
550;43;0.000119033
550;50;0.000118022
550;35;0.000115917
550;51;0.000116358
550;45;0.000116098
550;40;0.000130685
550;47;0.000118191
550;39;0.000113994
550;53;0.000114595
550;51;0.000115246
550;46;0.000115036
550;37;0.000114365
550;33;0.000114205
550;42;0.000114535
550;44;0.000128751
550;55;0.000120295
550;41;0.000114484
550;50;0.000113693
550;36;0.000114154
550;35;0.000113403
550;43;0.000114566
550;33;0.000113543
550;47;0.000115467
550;46;0.000171131
550;46;0.000114245
550;52;0.000113252
550;48;0.000116469
550;44;0.000114745
550;45;0.000113653
550;36;0.000149511
550;33;0.000117811
550;37;0.000114936
550;38;0.000115317
550;36;0.000113543
550;41;0.000113173
550;35;0.000134402
550;42;0.000114906
550;34;0.000114535
550;42;0.000113643
550;48;0.000114636
550;35;0.000113853
550;38;0.000112952
550;43;0.000113393
550;42;0.000128761
550;41;0.000118312
550;40;0.000113793
550;44;0.000114666
550;35;0.000113673
550;36;0.000113363
550;34;0.000125295
550;43;0.000114424
550;45;0.000113764
550;46;0.00012785
550;42;0.000113594
550;44;0.000114374
550;41;0.000113684
550;32;0.00011188
550;44;0.000112441
550;47;0.000113002
550;37;0.000137297
550;60;0.000121077
550;45;0.000119013
550;58;0.000136856
550;47;0.000137057
550;47;0.000115537
550;39;0.000114946
550;37;0.000116078
550;45;0.000113954
550;50;0.000115296
550;43;0.000115457
550;36;0.000132709
550;45;0.000116659
550;51;0.000114655
550;46;0.000113874
550;46;0.000114525
550;47;0.000113784
550;50;0.000114094
550;53;0.000114976
550;40;0.000114605
550;52;0.000135084
550;49;0.000113924
550;43;0.000114845
550;45;0.000114525
550;50;0.000114645
550;42;0.000113373
550;45;0.000115056
550;50;0.000114365
550;51;0.000133019
550;48;0.000115787
550;37;0.000132609
550;34;0.000157456
550;45;0.00011695
550;37;0.000114044
550;43;0.000115477
550;44;0.000115627
550;36;0.000113613
550;45;0.000114736
550;43;0.000113693
550;50;0.000131978
550;46;0.000146335
550;44;0.000115307
550;49;0.000114755
550;50;0.000114195
550;51;0.000115016
550;37;0.000115356
550;55;0.000115056
550;52;0.00011744
550;43;0.000146094
550;40;0.000115617
550;36;0.000113443
550;44;0.000114495
550;42;0.000114174
550;45;0.000114225
550;37;0.000114735
550;41;0.000113523
550;39;0.000128562
550;50;0.000118743
550;54;0.000113162
550;57;0.000112431
550;41;0.000137829
550;39;0.000121238
550;49;0.000115557
550;45;0.000114595
550;38;0.000114916
550;42;0.000114505
550;34;0.000113133
550;40;0.000114264
550;42;0.000128832
550;39;0.000121098
550;49;0.000114164
550;46;0.000113864
550;43;0.000114635
550;44;0.000114225
550;49;0.000114785
550;46;0.000113984
550;47;0.000126818
550;46;0.000115326
550;50;0.000118903
550;46;0.000114194
550;41;0.000113363
550;42;0.000113743
550;47;0.000114956
550;51;0.000114365
550;47;0.000113694
550;50;0.000128691
550;41;0.000119445
550;49;0.000113713
550;51;0.000114816
550;56;0.000113994
550;34;0.000133521
550;33;0.000116248
550;32;0.000114425
550;39;0.000114345
550;33;0.000112982
550;28;0.000113293
550;39;0.000127589
550;28;0.000129984
550;31;0.000113734
550;28;0.000112842
550;32;0.000115056
550;31;0.000114184
550;35;0.000112692
550;33;0.00011159
550;38;0.000125946
550;33;0.000119986
550;33;0.000114465
550;33;0.000115336
550;34;0.000113473
550;39;0.000114135
550;35;0.000112932
550;35;0.000113753
550;32;0.000114265
550;30;0.000134462
550;31;0.000115577
550;34;0.000114324
550;36;0.000114936
550;26;0.000113143
550;30;0.000112351
550;33;0.000113142
550;51;0.000132759
550;60;0.000119435
550;57;0.000115657
550;59;0.000115938
550;64;0.000116609
550;57;0.000115186
550;47;0.000115567
550;54;0.000129644
550;53;0.000114996
550;64;0.000120055
550;52;0.000114535
550;59;0.000114315
550;55;0.000114795
550;58;0.000114205
550;43;0.000113924
550;63;0.000124484
550;58;0.000116879
550;61;0.000118232
550;64;0.000114595
550;64;0.000113913
550;62;0.000114185
550;61;0.000113683
550;46;0.000114676
550;65;0.000113713
550;51;0.00012785
550;54;0.000116839
550;50;0.000114715
550;49;0.000113644
550;55;0.000113313
550;54;0.000114084
550;46;0.000160792
550;36;0.000118623
550;37;0.000115857
550;40;0.000116308
550;42;0.000114755
550;50;0.000116549
550;49;0.000115006
550;42;0.000113874
550;35;0.000164699
550;51;0.000115016
550;48;0.000120105
550;47;0.000114094
550;45;0.000114696
550;40;0.000114495
550;46;0.000113683
550;36;0.000114315
550;48;0.000127169
550;41;0.000114345
550;52;0.000120145
550;37;0.000113794
550;44;0.000114084
550;42;0.000112752
550;35;0.000114194
550;47;0.000114174
550;46;0.000113733
550;44;0.000127759
550;33;0.000113633
550;47;0.000120256
550;44;0.000115126
550;40;0.000115627
550;37;0.00013814
550;44;0.00011705
550;34;0.000116158
550;39;0.000115457
550;46;0.000116288
550;49;0.000115908
550;40;0.000127269
550;45;0.000118282
550;44;0.000114405
550;48;0.000123031
550;40;0.000114725
550;53;0.000115477
550;48;0.000114255
550;47;0.000115687
550;50;0.000116198
550;37;0.000129093
550;42;0.000128581
550;46;0.000115066
550;39;0.000115186
550;42;0.000114946
550;49;0.000115226
550;55;0.000115186
550;43;0.000114766
550;35;0.000162255
550;52;0.000117991
550;47;0.000115678
550;44;0.000115547
550;39;0.000115677
550;44;0.000116138
550;40;0.000116238
550;49;0.000134663
550;47;0.00011691
550;42;0.000116018
550;63;0.000116398
550;53;0.000116229
550;52;0.000115126
550;46;0.000127119
550;44;0.000126677
550;54;0.000117741
550;43;0.000113222
550;63;0.000114265
550;54;0.000114535
550;42;0.000116258
550;39;0.000114656
550;50;0.000113924
550;43;0.000130194
550;46;0.00011708
550;44;0.000119875
550;49;0.000126107
550;57;0.000115206
550;42;0.000113122
550;57;0.000113503
550;43;0.000115016
550;49;0.000125105
550;54;0.000115838
550;47;0.000114184
550;42;0.000113623
550;47;0.000113272
550;50;0.000114876
550;53;0.000114896
550;46;0.00013832
550;31;0.000115788
550;41;0.000115256
550;40;0.000114976
550;45;0.000114465
550;48;0.000126538
550;44;0.000117991
550;46;0.000116459
550;43;0.000119504
550;30;0.000113734
550;34;0.000112692
550;32;0.000112771
550;49;0.000113474
550;39;0.000113242
550;31;0.00012753
550;40;0.000115266
550;45;0.000117832
550;39;0.000113813
550;44;0.000114515
550;46;0.000114626
550;43;0.000114795
550;44;0.000113784
550;44;0.000113433
550;50;0.00012761
550;41;0.000113673
550;38;0.000121959
550;44;0.000112852
550;47;0.000114886
550;50;0.000113774
550;45;0.000113242
550;35;0.000131748
550;40;0.000116719
550;37;0.000116358
550;35;0.000127921
550;35;0.000118272
550;35;0.000115998
550;35;0.000116438
550;39;0.000113884
550;34;0.000115748
550;41;0.000114565
550;34;0.000115266
550;35;0.000114094
550;39;0.00012821
550;31;0.000115728
550;36;0.000119043
550;28;0.000113704
550;33;0.000112581
550;41;0.000113704
550;38;0.000113313
550;30;0.000113883
550;31;0.000113864
550;34;0.000137559
550;37;0.000159008
550;35;0.000115257
550;31;0.000112902
550;33;0.000114705
550;38;0.000114295
550;37;0.000114174
550;40;0.000113694
550;35;0.000128782
550;43;0.00014907
550;37;0.000133681
550;51;0.000117952
550;38;0.000117581
550;53;0.00012785
550;48;0.000115166
550;48;0.000115036
550;59;0.000116228
550;40;0.000114985
550;54;0.0001274
550;47;0.000116338
550;47;0.000119976
550;48;0.000114324
550;44;0.000114746
550;62;0.000114485
550;54;0.000113683
550;46;0.000113734
550;63;0.000113794
550;54;0.000130885
550;42;0.000113884
550;53;0.000120226
550;40;0.000115687
550;55;0.000114886
550;55;0.000114295
550;43;0.000115447
550;50;0.000113853
550;54;0.000126488
550;36;0.000116349
550;57;0.000120235
550;58;0.000114986
550;41;0.000158268
550;55;0.000117901
550;57;0.00011691
550;56;0.000118472
550;49;0.000131507
550;50;0.000117902
550;42;0.000116008
550;54;0.000120877
550;50;0.000115617
550;53;0.000116198
550;61;0.000114645
550;40;0.000115016
550;52;0.000128993
550;53;0.00011724
550;57;0.00011701
550;53;0.000118362
550;50;0.00011722
550;61;0.000115858
550;42;0.000115036
550;48;0.000114935
550;54;0.000115968
550;51;0.000129063
550;58;0.000116528
550;59;0.000117029
550;50;0.000114165
550;57;0.000115026
550;42;0.000114485
550;52;0.000114615
550;54;0.000114305
550;60;0.000126958
550;38;0.00014383
550;40;0.000129483
550;43;0.000118423
550;36;0.000117049
550;29;0.000121539
550;46;0.000114665
550;48;0.000115437
550;35;0.000114164
550;33;0.000116198
550;43;0.000114636
550;34;0.000128822
550;46;0.000115306
550;36;0.00011718
550;42;0.000113844
550;34;0.000112742
550;41;0.00011215
550;44;0.000113182
550;41;0.000112682
550;38;0.000113523
550;39;0.000127519
550;29;0.000153308
550;31;0.000118373
550;35;0.000112381
550;37;0.000113974
550;40;0.000112601
550;46;0.000113894
550;31;0.000112241
550;41;0.000125435
550;45;0.000114454
550;48;0.000114826
550;61;0.000148068
550;52;0.000121398
550;65;0.000116328
550;54;0.000116048
550;63;0.000115156
550;70;0.000113904
550;68;0.00011709
550;49;0.000135164
550;46;0.000117681
550;68;0.000114555
550;69;0.000123833
550;54;0.000115066
550;65;0.000115266
550;69;0.000116028
550;55;0.000115577
550;69;0.000132409
550;61;0.000115327
550;61;0.000115727
550;72;0.00011701
550;67;0.000114374
550;52;0.000114024
550;52;0.000114875
550;51;0.000115437
550;70;0.000114014
550;53;0.000128361
550;69;0.000116519
550;51;0.000113784
550;55;0.00011704
550;52;0.000114324
550;44;0.000114074
550;42;0.000146144
550;40;0.00013306
550;51;0.000129563
550;43;0.000115146
550;41;0.000115066
550;42;0.000114996
550;39;0.000113644
550;44;0.000113012
550;40;0.000114305
550;32;0.00012805
550;44;0.00011721
550;46;0.000114365
550;43;0.000113403
550;45;0.000112942
550;45;0.000113203
550;42;0.000112802
550;36;0.000113112
550;51;0.000114285
550;48;0.000284805
550;38;0.000118532
550;41;0.000114936
550;48;0.000112562
550;46;0.00011226
550;45;0.0001115
550;47;0.000113112
550;42;0.000129483
550;36;0.000113092
550;40;0.00011193
550;44;0.000110417
550;49;0.000119525
550;45;0.000149591
550;48;0.000119775
550;56;0.000116899
550;53;0.00011691
550;47;0.000115206
550;47;0.000116739
550;48;0.000130646
550;50;0.000129683
550;48;0.000116138
550;56;0.000115758
550;48;0.000121548
550;50;0.00011712
550;56;0.000116539
550;52;0.000115908
550;50;0.00011729
550;50;0.00012777
550;44;0.000117741
550;48;0.000115397
550;47;0.000118071
550;55;0.000117049
550;50;0.000115477
550;46;0.000116639
550;43;0.000114716
550;54;0.000115106
550;47;0.000131176
550;42;0.000138971
550;48;0.000114455
550;53;0.000120386
550;46;0.000115417
550;59;0.000134052
550;41;0.000140915
550;48;0.00014366
550;57;0.000118071
550;60;0.000115356
550;50;0.000115537
550;57;0.000115186
550;53;0.000114726
550;47;0.000115106
550;50;0.000129153
550;62;0.000115326
550;64;0.00011686
550;53;0.000119274
550;50;0.000115667
550;48;0.000114535
550;47;0.000114445
550;50;0.000115517
550;42;0.000128832
550;53;0.000142137
550;54;0.000114836
550;58;0.000113643
550;57;0.000120226
550;52;0.000114174
550;59;0.000114696
550;40;0.000114445
550;39;0.000129413
550;59;0.000116378
550;40;0.000113724
550;39;0.000113102
550;58;0.000113183
550;56;0.000114635
550;44;0.000138009
550;54;0.000132379
550;44;0.00011728
550;39;0.000114505
550;38;0.000115176
550;40;0.000114505
550;45;0.000114966
550;39;0.000114916
550;39;0.000115667
550;34;0.000115197
550;45;0.000128751
550;42;0.000115416
550;38;0.000116599
550;44;0.000120096
550;32;0.000115527
550;41;0.000116078
550;40;0.000115146
550;36;0.000115387
550;32;0.000129242
550;38;0.000115737
550;51;0.000115126
550;43;0.000114605
550;46;0.000118894
550;39;0.000113162
550;45;0.000115457
550;36;0.000115086
550;44;0.000113623
550;33;0.000127539
550;43;0.000115417
550;39;0.000114345
550;36;0.000134212
550;50;0.00011708
550;46;0.000115327
550;44;0.000115487
550;50;0.000131677
550;46;0.000115968
550;48;0.000126748
550;42;0.0001172
550;39;0.000121238
550;54;0.000115166
550;35;0.000114445
550;41;0.000114585
550;48;0.000125656
550;37;0.000115177
550;33;0.000114956
550;34;0.000114505
550;47;0.000115306
550;52;0.000114665
550;43;0.000114895
550;47;0.000114325
550;39;0.000114475
550;44;0.000127219
550;46;0.00011717
550;35;0.000114525
550;36;0.000114144
550;46;0.000116408
550;41;0.000113433
550;35;0.000112511
550;31;0.000113884
550;37;0.000112311
550;39;0.000139442
550;45;0.000115918
550;42;0.000114525
550;50;0.000115256
550;46;0.000113884
550;40;0.000114575
550;39;0.000114405
