n;rounds;time
400;40;0.000103584
400;34;0.000101751
400;35;0.00010129
400;37;0.000102061
400;36;0.000101541
400;32;0.00010102
400;37;0.000161565
400;34;0.000148148
400;30;0.000101931
400;39;0.000101139
400;36;0.000098715
400;33;0.000113814
400;34;0.000097924
400;38;0.00010125
400;35;0.000085851
400;38;0.000156602
400;34;0.000087735
400;36;0.000084529
400;40;0.000083316
400;51;0.00009084
400;53;0.00008511
400;45;0.000082004
400;41;0.000081613
400;55;0.000083988
400;54;0.000082635
400;52;0.0000956
400;48;0.000081162
400;46;0.000080993
400;42;0.000080811
400;47;0.000079941
400;50;0.000080811
400;49;0.000081033
400;52;0.000079218
400;54;0.000080121
400;38;0.000079679
400;51;0.0000802
400;45;0.000085611
400;43;0.000092363
400;36;0.000080611
400;40;0.000079579
400;51;0.000080361
400;43;0.000088957
400;44;0.000080722
400;54;0.00007975
400;45;0.00008018
400;49;0.000080101
400;54;0.000080341
400;56;0.000081212
400;51;0.000080191
400;41;0.00008522
400;33;0.000082836
400;33;0.000081533
400;33;0.000094838
400;31;0.000083146
400;36;0.000081203
400;44;0.000080761
400;35;0.000080111
400;34;0.00007975
400;45;0.00007985
400;39;0.000106009
400;50;0.000082475
400;31;0.000079619
400;37;0.00007983
400;48;0.000085431
400;39;0.000092964
400;32;0.000080832
400;42;0.000081724
400;47;0.00008033
400;46;0.000079669
400;33;0.00007996
400;38;0.00007948
400;37;0.000080821
400;38;0.00007992
400;42;0.000081803
400;38;0.000089178
400;41;0.000080471
400;42;0.000099917
400;43;0.000082154
400;40;0.000080431
400;52;0.000085441
400;53;0.000083527
400;39;0.000081262
400;47;0.0000799
400;41;0.000080291
400;47;0.000081393
400;56;0.000081092
400;40;0.000081684
400;47;0.000080541
400;46;0.000080601
400;51;0.000081553
400;60;0.000092984
400;42;0.000081223
400;49;0.000082154
400;55;0.000080431
400;51;0.000081052
400;53;0.000080491
400;36;0.00007984
400;36;0.000080962
400;48;0.00007987
400;54;0.00008006
400;41;0.00007962
400;47;0.000079659
400;46;0.000081513
400;42;0.000092965
400;51;0.00008003
400;45;0.00007968
400;54;0.000081082
400;47;0.000080742
400;40;0.000079079
400;50;0.000093946
400;42;0.000083457
400;42;0.000081573
400;40;0.000081593
400;37;0.000081243
400;39;0.000079499
400;38;0.00007956
400;42;0.000096591
400;40;0.000080441
400;39;0.000080591
400;39;0.00007989
400;42;0.00008027
400;45;0.00008031
400;42;0.000079991
400;39;0.000079819
400;38;0.000079439
400;32;0.0000798
400;43;0.00008005
400;39;0.000084639
400;41;0.000091081
400;37;0.000080601
400;33;0.000079359
400;30;0.000080952
400;45;0.00008021
400;43;0.00007984
400;42;0.000081002
400;40;0.000078919
400;44;0.000079148
400;38;0.000080201
400;36;0.000078337
400;31;0.000102202
400;34;0.000082514
400;41;0.000080931
400;40;0.000081362
400;44;0.000080792
400;35;0.000089528
400;43;0.000080521
400;33;0.000079279
400;35;0.00007969
400;37;0.000097744
400;43;0.000081152
400;40;0.000080261
400;35;0.00008018
400;36;0.00007964
400;45;0.00007973
400;44;0.000079219
400;43;0.000079489
400;43;0.00007966
400;36;0.000079008
400;53;0.000080461
400;35;0.000078998
400;44;0.000079328
400;42;0.000091161
400;35;0.000079669
400;45;0.00007944
400;44;0.000078758
400;46;0.000079459
400;39;0.000079309
400;44;0.000078497
400;41;0.00007953
400;44;0.000085
400;42;0.000082935
400;48;0.000081634
400;28;0.000080771
400;35;0.000094668
400;31;0.000082004
400;45;0.000081323
400;40;0.000081994
400;33;0.000081333
400;33;0.00008003
400;40;0.00007989
400;41;0.000081093
400;45;0.00008008
400;44;0.000079379
400;47;0.00007972
400;36;0.000079379
400;42;0.000094447
400;39;0.000081654
400;35;0.000080882
400;34;0.000080541
400;32;0.000080381
400;43;0.00008006
400;32;0.000080151
400;35;0.000080381
400;34;0.000080862
400;38;0.000079729
400;38;0.000089729
400;46;0.000080641
400;33;0.000097033
400;41;0.000081262
400;39;0.000087254
400;47;0.000083507
400;43;0.000082455
400;48;0.000080431
400;33;0.000081162
400;37;0.000080822
400;34;0.000080331
400;35;0.000105378
400;50;0.000082515
400;38;0.00007975
400;42;0.000080481
400;41;0.000092964
400;40;0.000081733
400;51;0.000080371
400;46;0.00008017
400;39;0.00008015
400;45;0.000080251
400;35;0.00007976
400;51;0.000080942
400;52;0.000080511
400;46;0.000080491
400;36;0.000081433
400;43;0.000080181
400;45;0.000091642
400;47;0.000087785
400;40;0.000080421
400;44;0.00007984
400;33;0.000080531
400;39;0.00007964
400;32;0.00008038
400;40;0.000085971
400;37;0.000082655
400;42;0.000081242
400;42;0.000081513
400;41;0.000081463
400;43;0.000080431
400;39;0.0000802
400;44;0.00007963
400;43;0.000094748
400;36;0.000086101
400;44;0.000080791
400;34;0.000080051
400;36;0.00007985
400;40;0.000080982
400;39;0.000080671
400;47;0.000080702
400;39;0.000080441
400;46;0.000080261
400;40;0.000080411
400;37;0.000080862
400;45;0.000093766
400;38;0.000082114
400;46;0.000080822
400;46;0.000080731
400;41;0.000080321
400;37;0.000080191
400;46;0.000080701
400;48;0.000082134
400;48;0.000081122
400;38;0.000080341
400;28;0.000084008
400;25;0.000080631
400;28;0.00007966
400;34;0.00009071
400;26;0.000080892
400;30;0.000092744
400;28;0.000080472
400;37;0.000079248
400;36;0.00007968
400;36;0.00008
400;32;0.00009009
400;27;0.000081673
400;27;0.000080862
400;32;0.000082144
400;34;0.000079399
400;31;0.000078578
400;33;0.000078778
400;26;0.000089348
400;28;0.00008001
400;41;0.00007973
400;32;0.000080471
400;32;0.000078938
400;27;0.000077766
400;26;0.000079299
400;38;0.000078848
400;34;0.000078778
400;30;0.00007964
400;28;0.000080621
400;36;0.000080722
400;38;0.000080511
400;35;0.000084668
400;35;0.000082985
400;38;0.000095178
400;37;0.000082976
400;37;0.000080912
400;41;0.000081213
400;40;0.000079369
400;45;0.00008015
400;40;0.000078508
400;43;0.000080371
400;38;0.000079689
400;39;0.000079009
400;36;0.000079018
400;37;0.00007989
400;50;0.000080311
400;49;0.00009592
400;43;0.000082064
400;40;0.00007941
400;37;0.000079248
400;45;0.000080882
400;41;0.00007989
400;38;0.00007952
400;47;0.000079309
400;51;0.000079629
400;47;0.00007989
400;47;0.00007943
400;42;0.00007999
400;33;0.000094708
400;54;0.000082936
400;51;0.000079539
400;43;0.000091151
400;36;0.000083396
400;41;0.000080381
400;51;0.000081042
400;49;0.000080652
400;40;0.000080982
400;35;0.0000797
400;52;0.000080751
400;55;0.00007995
400;40;0.000080701
400;48;0.000080251
400;42;0.000091522
400;50;0.000081192
400;48;0.000085391
400;40;0.000089818
400;50;0.000081974
400;51;0.000080782
400;54;0.000080912
400;39;0.00007999
400;54;0.000079119
400;43;0.000079559
400;36;0.00007953
400;50;0.000079048
400;40;0.000089418
400;37;0.000083247
400;42;0.000086652
400;49;0.000079249
400;52;0.000078377
400;50;0.00007972
400;39;0.000078738
400;39;0.000086352
400;32;0.000084018
400;32;0.000081833
400;37;0.000081032
400;43;0.000081593
400;43;0.000080411
400;40;0.000080571
400;39;0.000093476
400;41;0.000082475
400;41;0.000080771
400;30;0.000080662
400;37;0.00007993
400;43;0.000080161
400;47;0.000081002
400;38;0.00008011
400;38;0.000081433
400;34;0.000081704
400;43;0.000081753
400;35;0.000080982
400;28;0.000080962
400;42;0.000094788
400;38;0.000080851
400;33;0.000081473
400;41;0.000080942
400;32;0.000080672
400;39;0.000080551
400;41;0.000081203
400;40;0.000081292
400;38;0.00007973
400;44;0.00007994
400;46;0.000098114
400;36;0.000083417
400;29;0.000096381
400;37;0.000083457
400;34;0.000083416
400;31;0.000081954
400;35;0.000081103
400;36;0.00008004
400;39;0.000092363
400;42;0.000081172
400;45;0.000081443
400;43;0.000080621
400;35;0.000108704
400;37;0.00009076
400;37;0.000081423
400;36;0.00008011
400;30;0.000095209
400;38;0.000080421
400;40;0.00007972
400;51;0.000081553
400;34;0.000080471
400;40;0.00007961
400;37;0.000081723
400;35;0.000079749
400;41;0.00007961
400;35;0.00010647
400;34;0.00008522
400;49;0.000082234
400;43;0.000080121
400;37;0.000079549
400;36;0.00009566
400;38;0.000083376
400;41;0.000082695
400;35;0.000081543
400;35;0.000080461
400;42;0.000081333
400;40;0.000092173
400;40;0.000082305
400;41;0.000081302
400;34;0.000081153
400;46;0.00008005
400;36;0.00007972
400;35;0.000081032
400;42;0.000079479
400;33;0.000081193
400;42;0.000080701
400;42;0.000080001
400;38;0.00008028
400;36;0.00008033
400;36;0.000092614
400;40;0.000080992
400;41;0.000080941
400;38;0.00008029
400;38;0.000080081
400;43;0.00007988
400;39;0.000079419
400;43;0.000080481
400;34;0.00009056
400;40;0.000080872
400;34;0.000078928
400;46;0.000088396
400;38;0.000094567
400;37;0.000083257
400;38;0.000082054
400;38;0.000082785
400;35;0.000079379
400;32;0.00007962
400;34;0.000079189
400;38;0.000079629
400;31;0.000080311
400;42;0.000078768
400;34;0.000080171
400;41;0.000079759
400;41;0.00008019
400;30;0.000092905
400;40;0.00008017
400;36;0.000087254
400;34;0.00007985
400;32;0.000079289
400;39;0.00007961
400;44;0.00007989
400;41;0.0000799
400;40;0.000079479
400;39;0.00007965
400;36;0.000079779
400;31;0.000078668
400;29;0.000090931
400;44;0.000080842
400;40;0.000082635
400;43;0.00007968
400;40;0.000084058
400;39;0.000082455
400;46;0.000080231
400;45;0.000080812
400;34;0.000080421
400;38;0.000078808
400;42;0.000079609
400;42;0.000080321
400;41;0.000091853
400;33;0.000080751
400;36;0.000091592
400;36;0.000081173
400;44;0.00007995
400;38;0.00008003
400;42;0.000078207
400;38;0.00007967
400;32;0.000079199
400;42;0.000078667
400;37;0.000080472
400;36;0.000079198
400;42;0.00007988
400;44;0.000079359
400;38;0.00009031
400;42;0.000081343
400;42;0.000079369
400;41;0.000081313
400;38;0.000079048
400;39;0.000078848
400;38;0.000078357
400;32;0.000078938
400;32;0.000083837
400;30;0.000081934
400;33;0.000081974
400;31;0.000080942
400;28;0.000080341
400;32;0.000081162
400;27;0.000080451
400;33;0.000094428
400;34;0.000083436
400;31;0.000085961
400;28;0.000081313
400;26;0.000078597
400;29;0.000079981
400;32;0.00008028
400;34;0.000079109
400;38;0.000080581
400;30;0.00007949
400;31;0.000108624
400;33;0.000080511
400;36;0.000091321
400;26;0.00008006
400;32;0.000081042
400;36;0.000101491
400;31;0.00007986
400;34;0.000080411
400;36;0.000080491
400;27;0.000079559
400;34;0.000080231
400;35;0.000079289
400;37;0.000079469
400;32;0.00008502
400;32;0.000083176
400;31;0.000080521
400;34;0.000095079
400;37;0.000081773
400;34;0.000080421
400;36;0.000079429
400;36;0.000080411
400;38;0.0000798
400;33;0.000079729
400;30;0.00007957
400;35;0.00007975
400;35;0.000079479
400;37;0.000079239
400;35;0.000079138
400;41;0.000092224
400;36;0.00007999
400;40;0.000078407
400;38;0.000078758
400;33;0.000079419
400;37;0.000080141
400;33;0.000079028
400;35;0.000079409
400;35;0.00007974
400;35;0.000078958
400;42;0.000079148
400;39;0.000078758
400;29;0.000079219
400;34;0.000092694
400;32;0.000081042
400;34;0.000085039
400;42;0.000082105
400;34;0.000080551
400;36;0.000091432
400;39;0.000081072
400;45;0.00007971
400;42;0.000080962
400;39;0.00008005
400;49;0.00007972
400;33;0.00007994
400;40;0.00007971
400;41;0.000092904
400;39;0.00007952
400;46;0.000079319
400;42;0.000078828
400;43;0.0000803
400;39;0.000079118
400;40;0.00007997
400;35;0.000078768
400;43;0.000079239
400;44;0.00007975
400;33;0.00008019
400;38;0.000079349
400;34;0.000079439
400;33;0.000091752
400;34;0.00007964
400;44;0.000084589
400;40;0.000079429
400;41;0.000079138
400;41;0.000078928
400;60;0.000087644
400;51;0.000083647
400;48;0.000081744
400;42;0.000081263
400;54;0.000080701
400;39;0.000080331
400;46;0.000080401
400;63;0.000080982
400;40;0.000094528
400;49;0.000081583
400;58;0.000085891
400;47;0.000079991
400;37;0.000079749
400;54;0.000080802
400;43;0.000079399
400;37;0.000079469
400;54;0.00008009
400;44;0.000081303
400;40;0.000079759
400;50;0.000080031
400;56;0.000093305
400;51;0.000092484
400;57;0.000080331
400;58;0.000086011
400;55;0.00007972
400;59;0.000081112
400;47;0.000081303
400;58;0.00007971
400;39;0.00007996
400;52;0.000079509
450;48;0.000109465
450;44;0.000103204
450;45;0.000097303
450;46;0.000097162
450;45;0.000098014
450;36;0.000097863
450;33;0.000108945
450;43;0.000098685
450;37;0.000098165
450;36;0.000110578
450;38;0.000104035
450;36;0.000096712
450;42;0.000097102
450;33;0.000097082
450;40;0.000097524
450;43;0.00009609
450;33;0.000097072
450;40;0.00009601
450;46;0.000096331
450;45;0.000111149
450;44;0.000099276
450;44;0.000097823
450;36;0.000094638
450;46;0.000095179
450;40;0.000095219
450;32;0.000096381
450;40;0.000096581
450;42;0.000096371
450;42;0.000094998
450;35;0.000107191
450;40;0.000164429
450;39;0.000124233
450;45;0.000124503
450;41;0.000137107
450;43;0.000124554
450;37;0.000119264
450;44;0.000119905
450;44;0.000119725
450;42;0.000118292
450;42;0.000117661
450;43;0.000119625
450;36;0.000118462
450;47;0.000136806
450;40;0.000125135
450;43;0.000122109
450;44;0.000119474
450;48;0.000119354
450;39;0.000119164
450;45;0.000121278
450;38;0.000118963
450;39;0.000135575
450;46;0.000123342
450;40;0.000117991
450;37;0.000118793
450;37;0.00011739
450;40;0.000117641
450;48;0.000118783
450;42;0.000118112
450;42;0.000135224
450;38;0.000125165
450;32;0.000166082
450;32;0.000140925
450;40;0.000128181
450;33;0.000120376
450;32;0.000119664
450;44;0.000117982
450;36;0.000120987
450;42;0.000119905
450;37;0.000119805
450;41;0.000135264
450;37;0.000134994
450;37;0.000125486
450;30;0.000119384
450;33;0.000118803
450;34;0.000118743
450;38;0.000119324
450;38;0.000138971
450;33;0.000165311
450;41;0.000123081
450;41;0.000119805
450;38;0.000120065
450;40;0.000119064
450;37;0.000118993
450;32;0.000119123
450;28;0.000119875
450;41;0.000134373
450;40;0.000119665
450;35;0.000120045
450;41;0.00011722
450;34;0.000117541
450;35;0.000159389
450;41;0.000121208
450;46;0.000120456
450;32;0.000118322
450;50;0.000119535
450;35;0.000118863
450;39;0.000119765
450;47;0.000183825
450;38;0.000125616
450;37;0.000119154
450;40;0.000119654
450;39;0.000119384
450;38;0.000117691
450;43;0.000119374
450;40;0.000118883
450;46;0.00013856
450;42;0.000120516
450;35;0.000120115
450;45;0.000118923
450;35;0.0001174
450;33;0.00011693
450;35;0.000118262
450;43;0.000118402
450;43;0.000135975
450;41;0.000121298
450;44;0.000119464
450;42;0.00011708
450;48;0.000118993
450;39;0.000118963
450;44;0.000119304
450;41;0.000134573
450;39;0.000122109
450;36;0.000120677
450;35;0.000120486
450;42;0.000119655
450;31;0.000118973
450;37;0.000120597
450;34;0.000135214
450;44;0.000120927
450;40;0.000119925
450;41;0.000119334
450;41;0.000118713
450;37;0.000119575
450;38;0.000119965
450;37;0.000119545
450;37;0.000118973
450;41;0.000139522
450;34;0.000107462
450;36;0.000102653
450;40;0.000101531
450;34;0.000102562
450;36;0.000101601
450;39;0.00010107
450;40;0.000100749
450;44;0.000101942
450;37;0.000116017
450;39;0.000102211
450;46;0.000120997
450;45;0.000120546
450;39;0.000119865
450;40;0.000127089
450;37;0.000121057
450;34;0.000134091
450;36;0.000121679
450;36;0.000120987
450;36;0.000118944
450;33;0.000119284
450;34;0.000120265
450;32;0.000118602
450;38;0.000119074
450;30;0.00011712
450;41;0.000137368
450;41;0.000115968
450;34;0.00010132
450;28;0.000100359
450;32;0.000100108
450;38;0.000100769
450;34;0.000102282
450;35;0.000100939
450;30;0.000100558
450;35;0.000114856
450;30;0.000101411
450;33;0.000106229
450;35;0.000100509
450;39;0.0001011
450;35;0.00010116
450;38;0.000101891
450;27;0.000102242
450;33;0.000100769
450;41;0.000100659
450;39;0.000142448
450;36;0.000123041
450;37;0.000115888
450;40;0.00010152
450;36;0.00010078
450;34;0.000101851
450;42;0.00010144
450;40;0.000100489
450;33;0.000100699
450;37;0.00010132
450;38;0.000114194
450;30;0.000100719
450;33;0.000099978
450;35;0.000099627
450;47;0.000099828
450;38;0.000099937
450;36;0.000100048
450;38;0.000100319
450;38;0.000100879
450;41;0.000099537
450;41;0.000114325
450;35;0.000101681
450;42;0.000100148
450;32;0.000099547
450;36;0.000099978
450;34;0.000100278
450;40;0.000100939
450;46;0.000099777
450;37;0.000099066
450;31;0.000113132
450;40;0.000112071
450;45;0.000115356
450;49;0.00012263
450;56;0.000123281
450;47;0.000120517
450;48;0.000121348
450;45;0.000122099
450;43;0.000119574
450;52;0.000137087
450;39;0.0001276
450;51;0.000122229
450;49;0.000120817
450;54;0.000120256
450;39;0.000120226
450;64;0.000120426
450;46;0.000120787
450;50;0.000136807
450;46;0.000121829
450;54;0.000104446
450;38;0.000100098
450;51;0.000100589
450;45;0.000099927
450;47;0.000099927
450;36;0.000101731
450;42;0.000100619
450;43;0.000113884
450;46;0.000106951
450;56;0.000101511
450;40;0.000100779
450;52;0.000101691
450;43;0.000110718
450;49;0.000104166
450;41;0.000102743
450;46;0.000101891
450;39;0.00010087
450;51;0.000121999
450;46;0.000102082
450;61;0.000116198
450;39;0.000120927
450;41;0.000120817
450;42;0.000121478
450;60;0.000121077
450;54;0.000121669
450;36;0.000133581
450;54;0.000124955
450;49;0.000120586
450;43;0.000119915
450;42;0.0001168
450;37;0.000121498
450;46;0.000120005
450;45;0.000121829
450;61;0.00012257
450;40;0.00013829
450;49;0.000121508
450;39;0.000119214
450;41;0.000119074
450;41;0.000133801
450;51;0.000121468
450;43;0.000120036
450;52;0.000119194
450;37;0.000111699
450;42;0.000116749
450;29;0.000135594
450;31;0.000122349
450;37;0.000121118
450;30;0.000121418
450;31;0.000120767
450;37;0.00013885
450;35;0.000122249
450;38;0.000120506
450;38;0.000119365
450;26;0.000120306
450;33;0.000120776
450;35;0.000121898
450;39;0.000119725
450;35;0.000137468
450;30;0.000121558
450;32;0.000120466
450;39;0.000100759
450;29;0.000100209
450;30;0.000100428
450;30;0.000100188
450;30;0.000100259
450;33;0.000100007
450;29;0.000098605
450;35;0.000114855
450;34;0.000100508
450;33;0.000099908
450;27;0.000100439
450;35;0.000100919
450;36;0.000111971
450;47;0.000104235
450;45;0.000119354
450;52;0.000103494
450;44;0.000113443
450;33;0.000123212
450;46;0.000121959
450;42;0.000123662
450;46;0.0001226
450;45;0.000121789
450;45;0.000142768
450;51;0.000124664
450;38;0.000122631
450;51;0.000103103
450;39;0.000102122
450;46;0.000101541
450;37;0.00010131
450;52;0.000101441
450;46;0.000101129
450;42;0.000159719
450;47;0.000105067
450;54;0.000108043
450;54;0.000103354
450;50;0.000101941
450;44;0.000101812
450;53;0.00010164
450;54;0.000102382
450;33;0.000102703
450;37;0.000113884
450;41;0.000105097
450;33;0.000132508
450;41;0.00010646
450;36;0.000122269
450;40;0.000124254
450;49;0.000125916
450;37;0.000123723
450;41;0.000125816
450;36;0.000124664
450;37;0.000141526
450;46;0.000125806
450;39;0.000123031
450;30;0.000123031
450;37;0.000123753
450;38;0.000123732
450;42;0.000124694
450;34;0.000123061
450;31;0.000140914
450;34;0.000129053
450;42;0.000123742
450;38;0.000123953
450;33;0.000124413
450;39;0.000125186
450;41;0.000123471
450;35;0.000123381
450;36;0.000139332
450;38;0.000124203
450;45;0.000122961
450;35;0.000124284
450;40;0.000123992
450;38;0.000123662
450;39;0.000145984
450;32;0.00012801
450;38;0.000124935
450;44;0.000142217
450;36;0.000126227
450;30;0.000104797
450;41;0.000101671
450;38;0.00010139
450;31;0.000101761
450;43;0.000101761
450;37;0.000101611
450;37;0.000101411
450;33;0.000115958
450;42;0.000104336
450;42;0.00010149
450;44;0.00010131
450;37;0.00010148
450;35;0.000100409
450;33;0.00010118
450;44;0.000102833
450;37;0.000101651
450;33;0.000112481
450;35;0.000110588
450;43;0.000102863
450;36;0.00010141
450;31;0.000100679
450;43;0.000100849
450;31;0.000102012
450;39;0.000100378
450;35;0.000100549
450;42;0.000107642
450;45;0.000103885
450;38;0.00015444
450;35;0.000103364
450;38;0.000102422
450;38;0.00010074
450;42;0.000100448
450;36;0.00010081
450;42;0.00010126
450;43;0.000125996
450;37;0.000103584
450;39;0.000113553
450;36;0.00010114
450;43;0.000101581
450;39;0.000101791
450;34;0.00010112
450;43;0.000100459
450;49;0.000100659
450;35;0.000100489
450;34;0.000099627
450;45;0.000100268
450;35;0.000113113
450;35;0.00010157
450;50;0.000101471
450;34;0.000118953
450;39;0.000123953
450;37;0.00012214
450;37;0.000123572
450;37;0.000121879
450;50;0.00012258
450;44;0.000107973
450;44;0.00010111
450;39;0.000100789
450;39;0.00010127
450;40;0.000099688
450;41;0.000100849
450;45;0.000099577
450;46;0.000111339
450;37;0.000101391
450;40;0.000101029
450;37;0.000102623
450;37;0.000098886
450;45;0.000097984
450;40;0.000108714
450;49;0.000100088
450;45;0.000097433
450;38;0.000099277
450;49;0.000111329
450;48;0.000099817
450;43;0.000098215
450;40;0.000104065
450;46;0.000098024
450;45;0.000098155
450;37;0.000098565
450;50;0.000098645
450;44;0.000098295
450;37;0.000098324
450;50;0.000113634
450;49;0.000098855
450;46;0.000098616
450;41;0.000104386
450;39;0.000101341
450;33;0.000098635
450;40;0.000098956
450;34;0.000111319
450;44;0.000100799
450;42;0.000098355
450;48;0.000098976
450;41;0.000097964
450;43;0.000098004
450;41;0.000098695
450;48;0.000099066
450;40;0.000097724
450;46;0.000098224
450;41;0.000108033
450;38;0.000099147
450;43;0.000099016
450;38;0.000102873
450;39;0.000098525
450;44;0.000097834
450;43;0.000097713
450;36;0.000098054
450;44;0.000098265
450;43;0.000097713
450;43;0.000109827
450;35;0.000098505
450;39;0.000098745
450;40;0.000097814
450;32;0.000097022
450;42;0.000098184
450;39;0.000104817
450;39;0.000100008
450;40;0.00011187
450;43;0.000097914
450;41;0.000097884
450;37;0.000097402
450;48;0.000097372
450;45;0.000097493
450;45;0.000097142
450;30;0.000098335
450;43;0.000096851
450;35;0.00009588
450;30;0.000144822
450;31;0.000097012
450;35;0.000108904
450;45;0.000104577
450;44;0.000098174
450;39;0.000097223
450;40;0.000097343
450;39;0.00009595
450;51;0.00009587
450;31;0.000108013
450;36;0.000097934
450;41;0.00009614
450;46;0.000097263
450;30;0.000096281
450;45;0.00009607
450;41;0.000096912
450;41;0.000097343
450;32;0.000097313
450;38;0.000104987
450;34;0.000102863
450;42;0.000099116
450;47;0.000096993
450;52;0.000099386
450;34;0.000099377
450;44;0.000098535
450;40;0.000098485
450;40;0.000097894
450;46;0.00011726
450;40;0.000104206
450;42;0.000098425
450;46;0.000098354
450;46;0.000098936
450;49;0.000098996
450;39;0.000097844
450;39;0.000098725
450;44;0.000099066
450;33;0.000099417
450;42;0.000115206
450;42;0.000099597
450;42;0.000098575
450;38;0.000098435
450;41;0.000098214
450;41;0.000098906
450;52;0.000099887
450;38;0.000099648
450;32;0.000097893
450;39;0.000098685
450;43;0.000112441
450;50;0.00010673
450;36;0.000099397
450;40;0.000098375
450;35;0.000097793
450;34;0.000097844
450;32;0.000097974
450;37;0.00011172
450;38;0.000096892
450;36;0.000096962
450;44;0.000096111
450;35;0.000097342
450;33;0.000096711
450;38;0.000096591
450;41;0.000097994
450;44;0.000096791
450;45;0.000097443
450;48;0.000109857
450;39;0.000097353
450;47;0.000096892
450;37;0.00010133
450;48;0.00009601
450;48;0.000096582
450;38;0.000096701
450;29;0.000096141
450;31;0.000097052
450;44;0.000096882
450;41;0.000112371
450;43;0.000097914
450;38;0.000097904
450;29;0.000102362
450;45;0.000106711
450;47;0.000099336
450;32;0.000097383
450;35;0.000097794
450;38;0.000110698
450;43;0.000097523
450;36;0.000107833
450;38;0.000099727
450;40;0.000096852
450;40;0.000097142
450;47;0.00009592
450;40;0.000096011
450;46;0.000096381
450;33;0.000096882
450;43;0.000110617
450;38;0.000098545
450;44;0.000096811
450;34;0.000095951
450;39;0.000096621
450;47;0.000096471
450;48;0.000096652
450;46;0.000098234
450;41;0.000096592
450;35;0.000096782
450;35;0.000110016
450;36;0.000096982
450;34;0.000097824
450;42;0.000097052
450;40;0.000101952
450;33;0.00009601
450;51;0.000104266
450;46;0.000113313
450;54;0.000098635
450;53;0.000098054
450;49;0.000097514
450;40;0.000097974
450;51;0.000096701
450;46;0.000096582
450;46;0.000098755
450;41;0.000097082
450;39;0.000095991
450;55;0.000109806
450;37;0.000107161
450;49;0.000098395
450;38;0.000097163
450;39;0.00009606
450;40;0.000097022
450;40;0.000096742
450;52;0.000097002
450;49;0.000097573
450;45;0.000096041
450;41;0.000111179
450;45;0.000098535
450;55;0.000097733
450;47;0.000096992
450;40;0.000101521
450;48;0.000096231
450;54;0.000096812
450;47;0.00009601
450;35;0.000097233
450;33;0.000104406
450;34;0.000097814
450;43;0.000098625
450;34;0.000096081
450;34;0.000096551
450;29;0.000096201
450;31;0.000095699
450;37;0.00009571
450;39;0.000096692
450;41;0.000109896
450;39;0.000097493
450;30;0.000095329
450;30;0.000096622
450;33;0.000096301
450;40;0.000095509
450;39;0.000095549
450;33;0.000094567
450;32;0.000105869
450;41;0.00009611
450;43;0.000108403
450;31;0.000096822
450;39;0.000095339
450;32;0.000095149
450;29;0.00009572
450;32;0.00009619
450;35;0.000096431
450;36;0.000094778
450;33;0.00009577
450;34;0.000095129
450;34;0.000095459
450;29;0.0001014
450;35;0.000097523
450;29;0.000096611
450;44;0.000100519
450;43;0.000097804
450;37;0.000095549
450;40;0.000096852
450;38;0.000096171
450;31;0.00009604
450;37;0.000109977
450;41;0.000098334
450;27;0.000096582
450;44;0.000094938
450;41;0.000097223
450;42;0.00009619
450;37;0.000094929
450;31;0.000094818
450;37;0.000095719
450;37;0.000105277
450;30;0.000109556
450;37;0.000095519
450;45;0.000095309
450;43;0.00009602
450;33;0.000094998
450;34;0.000093716
450;30;0.000094508
450;36;0.000093726
450;35;0.000093796
450;43;0.000095008
450;39;0.000108143
450;31;0.000100779
450;35;0.000097052
450;50;0.000104026
450;39;0.000096551
450;42;0.000096712
450;44;0.000105939
450;34;0.000097012
450;38;0.000109515
450;35;0.000096
450;43;0.000095229
450;32;0.000094818
450;40;0.000094788
450;48;0.00010129
450;48;0.00009573
450;31;0.000094327
450;45;0.000094217
450;39;0.000094157
450;37;0.000105658
450;49;0.000109055
450;44;0.000096562
450;34;0.000095429
450;37;0.000095609
450;34;0.000100259
450;45;0.000094357
450;41;0.000095309
450;33;0.000094066
450;39;0.000094948
450;43;0.000095349
450;37;0.00010671
450;36;0.000095019
450;39;0.000100478
450;48;0.000099226
450;47;0.000097944
450;36;0.000097062
450;39;0.00009601
450;31;0.000095719
450;34;0.000099277
450;42;0.000118893
450;42;0.000098325
450;36;0.000096581
450;51;0.000096021
450;46;0.00009592
450;37;0.000096371
450;43;0.000098925
450;43;0.00009608
450;36;0.000105638
450;40;0.000096862
450;33;0.000109426
450;46;0.000098916
450;41;0.000097132
450;37;0.000103925
450;39;0.000097153
450;36;0.000096341
450;50;0.00010125
450;37;0.00009576
450;42;0.000095048
450;43;0.000094938
450;33;0.000138409
450;42;0.000097302
450;45;0.00009574
450;60;0.000101691
450;57;0.000096942
450;42;0.000096792
450;60;0.00009623
450;37;0.000096281
450;56;0.00009581
450;61;0.000109846
450;55;0.000097904
450;42;0.00009588
450;57;0.00009562
450;50;0.000096882
450;54;0.000096231
450;58;0.000095148
450;48;0.00010085
450;54;0.000095048
450;42;0.000096001
450;46;0.000109175
450;54;0.000097994
450;41;0.000095038
450;57;0.00009581
450;47;0.000094979
450;50;0.000095188
450;48;0.000100579
450;55;0.00009546
450;40;0.000094747
450;54;0.000120566
450;53;0.000109015
450;43;0.00009603
450;54;0.00009555
450;48;0.000094888
